ZIP,STATECOUNTY
12843,36113
12845,36113
12846,36113
12856,36113
12860,36113
12862,36113
12874,36113
12878,36113
12885,36113
12886,36113
12809,36115
12816,36115
12819,36115
12821,36115
12823,36115
12827,36115
12832,36115
12834,36115
12837,36115
12838,36115
12841,36115
12848,36115
12849,36115
12854,36115
12865,36115
12873,36115
12887,36115
13154,36117
14413,36117
14449,36117
14505,36117
14516,36117
14520,36117
14538,36117
14542,36117
14551,36117
14555,36117
14563,36117
14568,36117
14589,36117
14590,36117
10501,36119
10502,36119
10503,36119
10504,36119
10506,36119
10507,36119
10510,36119
10511,36119
10514,36119
10517,36119
10518,36119
10519,36119
10520,36119
10522,36119
10523,36119
10526,36119
10527,36119
10528,36119
10530,36119
10532,36119
10533,36119
10535,36119
10536,36119
10538,36119
10540,36119
10543,36119
10545,36119
10546,36119
10547,36119
10548,36119
10549,36119
10551,36119
10552,36119
10553,36119
10560,36119
10562,36119
10566,36119
10570,36119
10573,36119
10576,36119
10577,36119
10578,36119
10580,36119
10583,36119
10587,36119
10589,36119
10590,36119
10591,36119
10594,36119
10595,36119
10596,36119
10597,36119
10601,36119
10602,36119
10603,36119
10604,36119
10605,36119
10606,36119
10607,36119
10610,36119
10701,36119
10702,36119
10703,36119
10706,36119
10707,36119
10708,36119
10709,36119
10710,36119
10801,36119
10802,36119
10804,36119
10805,36119
14039,36121
14066,36121
14082,36121
14083,36121
14113,36121
14130,36121
14167,36121
14427,36121
14549,36121
14550,36121
14569,36121
14415,36123
14441,36123
14478,36123
14507,36123
14527,36123
14842,36123
14857,36123
27201,37001
27202,37001
27216,37001
27253,37001
27258,37001
27340,37001
27359,37001
28623,37005
28627,37005
28663,37005
28668,37005
28675,37005
28007,37007
28091,37007
28102,37007
28119,37007
28170,37007
28615,37009
28617,37009
28626,37009
28629,37009
28640,37009
28643,37009
28693,37009
28616,37011
28646,37011
28652,37011
28653,37011
28662,37011
28664,37011
27806,37013
27808,37013
27814,37013
27821,37013
27847,37015
27849,37015
27872,37015
27924,37015
27957,37015
27967,37015
27983,37015
28332,37017
28337,37017
28392,37017
28434,37017
28420,37019
28422,37019
28451,37019
28452,37019
28459,37019
28461,37019
28462,37019
28465,37019
28467,37019
28468,37019
28469,37019
28470,37019
28479,37019
28709,37021
28728,37021
28730,37021
28757,37021
28770,37021
28776,37021
28778,37021
28801,37021
28802,37021
28803,37021
28804,37021
28805,37021
28806,37021
28810,37021
28813,37021
28814,37021
28815,37021
28816,37021
28619,37023
28628,37023
28637,37023
28641,37023
28647,37023
28666,37023
28671,37023
28680,37023
28690,37023
28025,37025
28026,37025
28075,37025
28082,37025
28633,37027
28638,37027
28661,37027
28667,37027
27921,37029
27974,37029
27976,37029
28511,37031
28512,37031
28516,37031
28520,37031
28524,37031
28528,37031
28531,37031
28553,37031
28557,37031
28570,37031
28575,37031
28577,37031
28579,37031
28581,37031
28594,37031
27212,37033
27315,37033
27379,37033
28603,37035
28609,37035
28610,37035
28613,37035
28658,37035
28682,37035
27207,37037
27213,37037
27256,37037
27559,37037
28903,37039
28905,37039
28904,37043
28909,37043
28017,37045
28038,37045
28042,37045
28073,37045
28089,37045
28136,37045
28151,37045
28152,37045
28169,37045
28424,37047
28430,37047
28431,37047
28432,37047
28439,37047
28442,37047
28450,37047
28455,37047
28463,37047
28472,37047
28519,37049
28523,37049
28527,37049
28533,37049
28561,37049
28563,37049
28564,37049
28301,37051
28302,37051
28303,37051
28305,37051
28307,37051
28308,37051
28309,37051
28310,37051
28311,37051
28314,37051
28331,37051
28342,37051
28348,37051
28395,37051
27916,37053
27917,37053
27923,37053
27927,37053
27929,37053
27939,37053
27941,37053
27947,37053
27950,37053
27956,37053
27958,37053
27964,37053
27965,37053
27966,37053
27915,37055
27920,37055
27936,37055
27943,37055
27948,37055
27949,37055
27953,37055
27954,37055
27959,37055
27968,37055
27978,37055
27981,37055
27293,37057
27294,37057
27295,37057
27299,37057
27351,37057
27373,37057
27374,37057
27006,37059
27014,37059
28325,37061
28349,37061
28464,37061
28508,37061
27503,37063
27701,37063
27702,37063
27704,37063
27706,37063
27708,37063
27709,37063
27710,37063
27715,37063
27717,37063
27722,37063
27802,37065
27815,37065
27819,37065
27864,37065
27881,37065
27010,37067
27023,37067
27040,37067
27051,37067
27094,37067
27099,37067
27101,37067
27102,37067
27103,37067
27104,37067
27105,37067
27106,37067
27108,37067
27109,37067
27110,37067
27111,37067
27113,37067
27114,37067
27115,37067
27116,37067
27117,37067
27120,37067
27130,37067
27150,37067
27152,37067
27155,37067
27157,37067
27199,37067
27285,37067
27508,37069
27549,37069
28012,37071
28032,37071
28052,37071
28053,37071
28054,37071
28055,37071
28056,37071
28077,37071
28098,37071
28101,37071
28120,37071
27926,37073
27935,37073
27937,37073
27938,37073
27969,37073
27979,37073
28733,37075
27509,37077
27581,37077
27582,37077
28554,37079
27261,37081
27268,37081
27282,37081
27301,37081
27310,37081
27342,37081
27377,37081
27401,37081
27402,37081
27403,37081
27404,37081
27405,37081
27406,37081
27407,37081
27408,37081
27409,37081
27410,37081
27411,37081
27412,37081
27413,37081
27415,37081
27416,37081
27417,37081
27419,37081
27420,37081
27425,37081
27429,37081
27435,37081
27438,37081
27455,37081
27495,37081
27497,37081
27498,37081
27499,37081
27823,37083
27839,37083
27870,37083
27874,37083
27887,37083
27890,37083
27506,37085
27521,37085
27543,37085
27546,37085
27552,37085
28323,37085
28339,37085
28368,37085
28738,37087
28745,37087
28785,37087
28786,37087
28710,37089
28724,37089
28726,37089
28727,37089
28729,37089
28735,37089
28758,37089
28760,37089
28784,37089
28790,37089
28793,37089
27818,37091
27922,37091
27942,37091
27986,37091
28376,37093
27824,37095
27875,37095
27885,37095
27960,37095
28010,37097
28123,37097
28166,37097
28660,37097
28677,37097
28687,37097
28688,37097
28699,37097
28707,37099
28725,37099
28736,37099
28788,37099
27527,37101
27528,37101
27555,37101
27568,37101
27576,37101
27577,37101
27593,37101
28522,37103
28585,37103
27331,37105
28355,37105
28093,37109
28749,37111
28744,37113
28763,37113
28775,37113
28781,37113
27825,37117
27840,37117
27841,37117
27857,37117
27861,37117
27892,37117
28031,37119
28035,37119
28070,37119
28106,37119
28126,37119
28130,37119
28134,37119
28201,37119
28202,37119
28203,37119
28204,37119
28205,37119
28206,37119
28207,37119
28208,37119
28209,37119
28210,37119
28211,37119
28212,37119
28214,37119
28216,37119
28217,37119
28219,37119
28220,37119
28221,37119
28222,37119
28223,37119
28224,37119
28226,37119
28228,37119
28229,37119
28230,37119
28231,37119
28232,37119
28233,37119
28234,37119
28235,37119
28236,37119
28237,37119
28241,37119
28244,37119
28246,37119
28247,37119
28256,37119
28266,37119
28270,37119
28271,37119
28273,37119
28274,37119
28277,37119
28278,37119
28280,37119
28281,37119
28282,37119
28284,37119
28285,37119
28287,37119
28288,37119
28297,37119
28299,37119
28765,37121
27247,37123
27259,37125
27376,37125
28327,37125
28350,37125
28370,37125
28373,37125
28374,37125
28387,37125
28388,37125
28394,37125
27856,37127
27868,37127
27878,37127
28402,37129
28403,37129
28404,37129
28405,37129
28406,37129
28408,37129
28409,37129
28410,37129
28412,37129
28428,37129
28429,37129
28449,37129
28480,37129
27820,37131
27831,37131
27832,37131
27845,37131
27853,37131
27862,37131
27866,37131
27867,37131
27876,37131
27877,37131
28460,37133
28539,37133
28540,37133
28541,37133
28542,37133
28543,37133
28544,37133
28545,37133
28546,37133
28547,37133
27243,37135
27510,37135
27514,37135
27515,37135
27599,37135
28509,37137
28510,37137
28515,37137
28529,37137
28537,37137
28552,37137
28556,37137
28571,37137
28583,37137
28587,37137
27906,37139
27907,37139
28425,37141
28443,37141
28457,37141
27944,37143
27985,37143
27573,37145
27811,37147
27827,37147
27833,37147
27835,37147
27836,37147
27858,37147
27879,37147
27884,37147
28590,37147
28722,37149
28750,37149
28782,37149
27203,37151
27205,37151
27230,37151
27248,37151
27316,37151
27350,37151
27370,37151
28330,37153
28367,37153
28379,37153
28380,37153
28340,37155
28358,37155
28359,37155
28360,37155
28362,37155
28369,37155
28372,37155
28375,37155
28378,37155
28383,37155
27027,37157
27048,37157
27288,37157
27289,37157
27375,37157
27054,37159
28023,37159
28039,37159
28041,37159
28072,37159
28088,37159
28144,37159
28145,37159
28146,37159
28147,37159
28159,37159
28019,37161
28024,37161
28043,37161
28074,37161
28076,37161
28160,37161
28720,37161
28746,37161
28328,37163
28329,37163
28385,37163
28343,37165
28353,37165
28396,37165
28001,37167
28002,37167
28009,37167
28109,37167
28128,37167
28129,37167
28163,37167
27016,37169
27022,37169
27042,37169
27046,37169
27007,37171
27017,37171
27024,37171
27047,37171
27049,37171
28708,37175
28712,37175
28718,37175
28772,37175
27925,37177
28108,37179
28110,37179
28111,37179
28112,37179
28173,37179
28174,37179
27536,37181
27556,37181
27584,37181
27511,37183
27512,37183
27513,37183
27518,37183
27539,37183
27545,37183
27571,37183
27588,37183
27601,37183
27602,37183
27604,37183
27605,37183
27606,37183
27607,37183
27608,37183
27609,37183
27611,37183
27612,37183
27614,37183
27615,37183
27616,37183
27619,37183
27620,37183
27622,37183
27623,37183
27624,37183
27627,37183
27628,37183
27629,37183
27636,37183
27640,37183
27656,37183
27658,37183
27661,37183
27675,37183
27676,37183
27690,37183
27697,37183
27699,37183
27551,37185
27570,37185
27586,37185
27594,37185
27970,37187
28608,37189
28692,37189
27530,37191
27531,37191
27532,37191
27533,37191
28333,37191
28635,37193
28649,37193
28651,37193
28656,37193
28659,37193
28665,37193
28670,37193
28685,37193
28697,37193
27813,37195
27873,37195
27893,37195
27894,37195
27895,37195
27011,37197
27018,37197
28755,37199
58639,38001
58063,38003
58065,38003
58072,38003
58479,38003
58480,38003
58335,38005
58343,38005
58351,38005
58357,38005
58370,38005
58379,38005
58627,38007
58318,38009
58711,38009
58760,38009
58783,38009
58793,38009
58727,38013
58737,38013
58752,38013
58772,38013
58477,38015
58494,38015
58501,38015
58502,38015
58503,38015
58505,38015
58506,38015
58507,38015
58521,38015
58558,38015
58572,38015
58002,38017
58004,38017
58005,38017
58006,38017
58007,38017
58011,38017
58012,38017
58021,38017
58029,38017
58036,38017
58042,38017
58059,38017
58078,38017
58079,38017
58102,38017
58103,38017
58104,38017
58105,38017
58106,38017
58107,38017
58108,38017
58109,38017
58121,38017
58122,38017
58124,38017
58125,38017
58126,38017
58239,38019
58249,38019
58255,38019
58269,38019
58281,38019
58311,38019
58436,38021
58439,38021
58441,38021
58730,38023
58765,38023
58833,38023
58844,38023
58626,38025
58636,38025
58644,38025
58542,38029
58544,38029
58552,38029
58573,38029
58443,38031
58632,38033
58654,38033
58201,38035
58202,38035
58203,38035
58204,38035
58205,38035
58206,38035
58207,38035
58208,38035
58214,38035
58228,38035
58235,38035
58244,38035
58251,38035
58256,38035
58258,38035
58278,38035
58533,38037
58564,38037
58416,38039
58448,38039
58452,38039
58428,38043
58478,38043
58482,38043
58487,38043
58488,38043
58431,38045
58712,38049
58713,38049
58741,38049
58744,38049
58792,38049
58831,38053
58835,38053
58838,38053
58847,38053
58531,38055
58540,38055
58565,38055
58575,38055
58576,38055
58577,38055
58775,38055
58541,38057
58580,38057
58554,38059
58566,38059
58769,38061
58776,38061
58254,38063
58272,38063
58361,38063
58216,38067
58220,38067
58222,38067
58236,38067
58238,38067
58241,38067
58265,38067
58271,38067
58276,38067
58313,38069
58362,38071
58382,38071
58001,38077
58008,38077
58018,38077
58030,38077
58041,38077
58058,38077
58061,38077
58075,38077
58076,38077
58077,38077
58081,38077
58316,38079
58353,38079
58369,38079
58013,38081
58017,38081
58032,38081
58043,38081
58067,38081
58430,38083
58444,38083
58463,38083
58528,38085
58538,38085
58568,38085
58602,38089
58641,38089
58655,38089
58230,38091
58277,38091
58401,38093
58402,38093
58405,38093
58420,38093
58424,38093
58426,38093
58476,38093
58331,38095
58339,38095
58365,38095
58009,38097
58045,38097
58218,38097
58219,38097
58223,38097
58257,38097
58210,38099
58237,38099
58250,38099
58270,38099
58273,38099
58701,38101
58702,38101
58703,38101
58704,38101
58705,38101
58707,38101
58722,38101
58733,38101
58781,38101
58785,38101
58422,38103
58438,38103
58451,38103
58801,38105
58802,38105
58803,38105
58843,38105
58849,38105
58853,38105
45105,39001
45618,39001
45650,39001
45693,39001
45802,39003
45804,39003
45805,39003
45808,39003
45809,39003
45820,39003
45854,39003
44838,39005
44848,39005
44866,39005
44874,39005
44003,39007
44004,39007
44010,39007
44030,39007
44032,39007
44047,39007
44048,39007
44068,39007
44082,39007
44084,39007
44085,39007
44088,39007
45701,39009
45716,39009
45719,39009
45739,39009
45740,39009
45761,39009
45778,39009
45780,39009
45782,39009
45819,39011
45870,39011
45884,39011
45888,39011
43718,39013
43719,39013
43759,39013
43902,39013
43905,39013
43906,39013
43909,39013
43912,39013
43916,39013
43927,39013
43928,39013
43933,39013
43934,39013
43935,39013
43937,39013
43940,39013
43947,39013
43951,39013
43967,39013
43972,39013
43985,39013
45115,39015
45119,39015
45131,39015
45167,39015
45168,39015
45004,39017
45011,39017
45012,39017
45014,39017
45015,39017
45018,39017
45053,39017
45055,39017
45061,39017
45062,39017
45063,39017
45067,39017
45071,39017
44607,39019
44615,39019
44620,39019
44639,39019
44644,39019
44651,39019
43009,39021
43047,39021
43070,39021
43072,39021
43083,39021
45389,39021
43010,39023
45319,39023
45323,39023
45341,39023
45349,39023
45372,39023
45501,39023
45503,39023
45504,39023
45505,39023
45506,39023
45102,39025
45103,39025
45112,39025
45147,39025
45153,39025
45156,39025
45157,39025
45158,39025
45160,39025
45245,39025
45146,39027
45164,39027
45166,39027
45177,39027
43920,39029
43962,39029
43968,39029
44413,39029
44415,39029
44423,39029
44431,39029
44432,39029
44441,39029
44445,39029
44455,39029
44492,39029
44493,39029
44665,39029
43803,39031
43805,39031
43812,39031
43828,39031
43836,39031
43845,39031
44825,39033
44856,39033
44860,39033
44881,39033
44887,39033
44017,39035
44070,39035
44101,39035
44102,39035
44103,39035
44104,39035
44105,39035
44106,39035
44107,39035
44108,39035
44109,39035
44110,39035
44111,39035
44112,39035
44113,39035
44114,39035
44115,39035
44116,39035
44117,39035
44118,39035
44119,39035
44120,39035
44121,39035
44122,39035
44123,39035
44124,39035
44125,39035
44126,39035
44127,39035
44128,39035
44129,39035
44130,39035
44131,39035
44132,39035
44133,39035
44134,39035
44135,39035
44137,39035
44138,39035
44139,39035
44140,39035
44142,39035
44143,39035
44144,39035
44145,39035
44146,39035
44147,39035
44181,39035
44195,39035
44199,39035
45303,39037
45328,39037
45331,39037
45332,39037
45346,39037
45350,39037
45351,39037
45352,39037
45358,39037
45362,39037
45390,39037
43519,39039
43520,39039
43530,39039
43536,39039
43549,39039
43021,39041
43035,39041
43066,39041
43082,39041
43240,39041
43438,39043
44814,39043
44816,39043
44839,39043
44870,39043
44871,39043
43112,39045
43136,39045
43157,39045
43106,39047
43142,39047
43002,39049
43069,39049
43085,39049
43109,39049
43194,39049
43195,39049
43201,39049
43202,39049
43203,39049
43204,39049
43205,39049
43206,39049
43207,39049
43209,39049
43210,39049
43211,39049
43212,39049
43213,39049
43214,39049
43215,39049
43216,39049
43218,39049
43219,39049
43220,39049
43221,39049
43222,39049
43223,39049
43224,39049
43226,39049
43227,39049
43228,39049
43229,39049
43230,39049
43231,39049
43232,39049
43234,39049
43236,39049
43251,39049
43287,39049
43291,39049
43533,39051
43540,39051
43553,39051
45631,39053
45643,39053
45674,39053
44021,39055
44033,39055
44065,39055
44072,39055
44073,39055
44080,39055
45301,39057
45305,39057
45307,39057
45316,39057
45370,39057
45384,39057
45434,39057
45435,39057
45481,39057
43722,39059
43723,39059
43725,39059
43733,39059
43736,39059
43750,39059
43755,39059
43768,39059
45001,39061
45002,39061
45033,39061
45041,39061
45051,39061
45052,39061
45111,39061
45174,39061
45201,39061
45202,39061
45203,39061
45204,39061
45205,39061
45206,39061
45207,39061
45208,39061
45209,39061
45211,39061
45212,39061
45213,39061
45214,39061
45215,39061
45216,39061
45217,39061
45218,39061
45219,39061
45220,39061
45222,39061
45223,39061
45224,39061
45225,39061
45226,39061
45227,39061
45229,39061
45230,39061
45231,39061
45232,39061
45233,39061
45234,39061
45235,39061
45236,39061
45237,39061
45238,39061
45239,39061
45240,39061
45242,39061
45243,39061
45247,39061
45248,39061
45250,39061
45251,39061
45252,39061
45253,39061
45254,39061
45258,39061
45262,39061
45263,39061
45267,39061
44804,39063
45814,39063
45816,39063
45839,39063
45840,39063
45881,39063
45890,39063
45897,39063
43346,39065
45835,39065
45859,39065
43974,39067
43976,39067
43981,39067
43984,39067
44693,39067
43510,39069
43523,39069
43524,39069
43529,39069
43534,39069
43535,39069
43555,39069
45132,39071
45155,39071
45172,39071
43111,39073
43127,39073
43144,39073
43149,39073
43158,39073
44610,39075
44617,39075
44633,39075
44660,39075
44661,39075
44687,39075
44690,39075
44850,39077
44855,39077
44888,39077
44890,39077
45621,39079
43913,39081
43925,39081
43926,39081
43938,39081
43939,39081
43941,39081
43944,39081
43948,39081
43952,39081
43953,39081
43961,39081
43963,39081
43964,39081
43970,39081
43005,39083
43014,39083
43022,39083
43028,39083
43037,39083
43048,39083
44045,39085
44061,39085
44081,39085
44095,39085
44096,39085
45619,39087
45645,39087
45669,39087
45675,39087
45680,39087
45696,39087
43001,39089
43008,39089
43018,39089
43023,39089
43027,39089
43030,39089
43033,39089
43055,39089
43058,39089
43071,39089
43073,39089
43721,39089
43740,39089
43311,39091
43324,39091
43333,39091
43336,39091
43348,39091
43360,39091
44001,39093
44011,39093
44012,39093
44035,39093
44036,39093
44039,39093
44049,39093
44050,39093
44052,39093
44053,39093
44054,39093
44055,39093
44074,39093
43434,39095
43528,39095
43537,39095
43542,39095
43547,39095
43560,39095
43566,39095
43571,39095
43601,39095
43604,39095
43606,39095
43607,39095
43608,39095
43609,39095
43610,39095
43611,39095
43612,39095
43613,39095
43614,39095
43615,39095
43616,39095
43617,39095
43620,39095
43623,39095
43635,39095
43652,39095
43656,39095
43657,39095
43659,39095
43660,39095
43661,39095
43666,39095
43667,39095
43151,39097
43162,39097
44401,39099
44405,39099
44406,39099
44416,39099
44422,39099
44436,39099
44442,39099
44451,39099
44452,39099
44471,39099
44501,39099
44502,39099
44503,39099
44506,39099
44507,39099
44509,39099
44510,39099
44511,39099
44512,39099
44513,39099
44514,39099
44515,39099
44555,39099
44619,39099
44672,39099
43322,39101
43341,39101
44212,39103
44215,39103
44251,39103
44254,39103
44258,39103
44274,39103
45720,39105
45743,39105
45769,39105
45770,39105
45771,39105
45772,39105
45775,39105
45779,39105
45783,39105
45310,39107
45826,39107
45828,39107
45866,39107
45339,39109
45359,39109
45361,39109
45373,39109
45374,39109
43752,39111
43754,39111
43757,39111
43786,39111
43793,39111
43914,39111
43915,39111
43931,39111
43946,39111
45315,39113
45343,39113
45345,39113
45354,39113
45377,39113
45401,39113
45402,39113
45403,39113
45404,39113
45405,39113
45406,39113
45409,39113
45410,39113
45413,39113
45414,39113
45415,39113
45416,39113
45417,39113
45419,39113
45420,39113
45422,39113
45423,39113
45426,39113
45428,39113
45429,39113
45437,39113
45439,39113
45441,39113
45448,39113
45449,39113
45469,39113
45470,39113
45475,39113
45490,39113
43758,39115
43317,39117
43320,39117
43321,39117
43325,39117
43338,39117
43349,39117
43350,39117
43702,39119
43727,39119
43734,39119
43735,39119
43738,39119
43767,39119
43771,39119
43791,39119
43802,39119
43842,39119
43711,39121
43717,39121
43779,39121
43408,39123
43432,39123
43433,39123
43436,39123
43439,39123
43440,39123
43446,39123
43452,39123
43456,39123
43458,39123
43468,39123
45851,39125
45855,39125
45861,39125
45879,39125
45880,39125
43748,39127
43761,39127
43764,39127
43782,39127
43783,39127
43116,39129
43117,39129
43156,39129
45624,39131
45642,39131
45646,39131
45687,39131
44211,39133
44241,39133
44242,39133
44243,39133
44255,39133
44265,39133
44266,39133
44272,39133
44285,39133
44411,39133
45070,39135
45311,39135
45320,39135
45321,39135
45330,39135
45837,39137
45848,39137
45853,39137
45864,39137
45875,39137
45876,39137
45893,39137
44862,39139
44901,39139
44902,39139
44905,39139
44906,39139
44907,39139
45617,39141
45628,39141
45633,39141
45673,39141
45681,39141
43407,39143
43435,39143
45629,39145
45630,39145
45636,39145
45652,39145
45662,39145
45663,39145
45677,39145
45694,39145
45699,39145
44809,39147
44815,39147
44828,39147
44845,39147
44853,39147
44861,39147
44867,39147
44883,39147
45302,39149
45333,39149
45336,39149
45340,39149
45353,39149
45360,39149
45363,39149
45367,39149
44613,39151
44630,39151
44640,39151
44641,39151
44646,39151
44647,39151
44648,39151
44650,39151
44652,39151
44669,39151
44670,39151
44702,39151
44703,39151
44704,39151
44705,39151
44706,39151
44707,39151
44708,39151
44709,39151
44710,39151
44711,39151
44714,39151
44718,39151
44721,39151
44735,39151
44750,39151
44767,39151
44799,39151
44056,39153
44067,39153
44087,39153
44210,39153
44221,39153
44222,39153
44223,39153
44232,39153
44237,39153
44250,39153
44262,39153
44264,39153
44286,39153
44301,39153
44302,39153
44303,39153
44304,39153
44305,39153
44306,39153
44307,39153
44308,39153
44309,39153
44310,39153
44311,39153
44313,39153
44314,39153
44315,39153
44316,39153
44317,39153
44319,39153
44320,39153
44325,39153
44326,39153
44328,39153
44334,39153
44396,39153
44402,39155
44403,39155
44404,39155
44410,39155
44417,39155
44418,39155
44420,39155
44424,39155
44430,39155
44438,39155
44439,39155
44446,39155
44450,39155
44453,39155
44473,39155
44483,39155
44484,39155
44485,39155
44622,39157
44629,39157
44653,39157
44663,39157
44671,39157
44678,39157
44679,39157
44682,39157
44697,39157
43007,39159
43036,39159
43077,39159
45838,39161
45863,39161
45874,39161
45891,39161
45899,39161
45651,39163
45695,39163
45698,39163
45032,39165
45034,39165
45036,39165
45039,39165
45040,39165
45054,39165
45065,39165
45152,39165
45712,39167
45713,39167
45714,39167
45721,39167
45724,39167
45729,39167
45750,39167
45768,39167
45773,39167
45784,39167
45787,39167
45788,39167
44276,39169
44606,39169
44636,39169
44659,39169
44667,39169
44677,39169
43501,39171
43505,39171
43518,39171
43531,39171
43543,39171
43554,39171
43402,39173
43403,39173
43413,39173
43414,39173
43437,39173
43441,39173
43451,39173
43460,39173
43462,39173
43463,39173
43465,39173
43466,39173
43467,39173
43525,39173
43541,39173
43551,39173
43552,39173
43565,39173
43569,39173
43654,39173
43330,39175
43351,39175
43359,39175
74965,40001
73719,40003
73722,40003
73728,40003
73741,40003
73749,40003
74533,40005
74555,40005
74569,40005
73844,40007
73931,40007
73932,40007
73938,40007
73950,40007
73627,40009
73645,40009
73668,40009
73043,40011
73724,40011
73744,40011
73755,40011
73770,40011
73772,40011
73449,40013
74701,40013
74702,40013
74720,40013
74721,40013
74723,40013
74726,40013
74730,40013
74731,40013
74733,40013
74741,40013
74753,40013
73001,40015
73005,40015
73009,40015
73029,40015
73033,40015
73038,40015
73042,40015
73053,40015
73014,40017
73022,40017
73036,40017
73064,40017
73085,40017
73090,40017
73402,40019
73403,40019
73435,40019
73436,40019
73437,40019
73438,40019
73443,40019
73458,40019
73487,40019
74427,40021
74444,40021
74451,40021
74464,40021
74465,40021
74471,40021
74738,40023
74743,40023
74756,40023
74759,40023
74760,40023
74761,40023
73933,40025
73937,40025
73946,40025
73947,40025
73019,40027
73026,40027
73068,40027
73069,40027
73070,40027
73071,40027
73153,40027
73170,40027
73189,40027
74534,40029
74535,40029
74556,40029
73502,40031
73503,40031
73505,40031
73506,40031
73507,40031
73527,40031
73538,40031
73541,40031
73543,40031
73557,40031
73567,40031
73531,40033
73562,40033
73568,40033
74349,40035
74369,40035
74039,40037
74041,40037
74046,40037
74052,40037
74067,40037
74068,40037
74071,40037
73620,40039
73625,40039
73639,40039
73669,40039
74338,40041
74342,40041
74345,40041
74346,40041
74368,40041
73646,40043
73658,40043
73659,40043
73663,40043
73667,40043
73835,40043
73859,40043
73832,40045
73843,40045
73858,40045
73701,40047
73702,40047
73703,40047
73705,40047
73720,40047
73727,40047
73730,40047
73733,40047
73735,40047
73736,40047
73738,40047
73743,40047
73753,40047
73773,40047
73075,40049
73004,40051
73018,40051
73023,40051
73067,40051
73089,40051
73758,40053
73759,40053
73766,40053
73771,40053
74636,40053
73547,40055
73544,40057
73550,40057
73571,40057
73834,40059
73848,40059
73851,40059
73855,40059
74472,40061
74552,40061
74943,40061
74531,40063
74827,40063
74839,40063
74850,40063
73521,40065
73522,40065
73523,40065
73532,40065
73539,40065
73549,40065
73556,40065
73560,40065
73520,40067
73548,40067
73565,40067
73569,40067
73450,40069
73455,40069
73460,40069
74530,40069
74836,40069
74602,40071
74631,40071
74632,40071
74641,40071
74647,40071
74653,40071
73734,40073
73750,40073
73756,40073
73764,40073
73559,40075
73564,40075
73651,40075
74545,40077
74559,40077
74578,40077
74577,40079
74901,40079
74902,40079
74930,40079
74932,40079
74935,40079
74937,40079
74939,40079
74940,40079
74942,40079
74947,40079
74949,40079
74951,40079
74953,40079
74956,40079
74959,40079
74026,40081
74832,40081
74834,40081
74869,40081
74875,40081
73044,40083
73050,40083
73058,40083
73430,40085
73441,40085
73459,40085
73031,40087
73080,40087
73093,40087
74722,40089
74724,40089
74728,40089
74734,40089
74736,40089
74737,40089
74740,40089
74745,40089
74750,40089
74752,40089
74755,40089
74766,40089
74963,40089
74426,40091
74438,40091
74459,40091
74845,40091
73737,40093
73760,40093
73768,40093
73838,40093
73439,40095
73440,40095
74340,40097
74350,40097
74367,40097
73032,40099
73086,40099
74401,40101
74402,40101
74423,40101
74463,40101
74468,40101
74470,40101
74651,40103
74027,40105
74042,40105
74072,40105
74829,40107
74833,40107
74860,40107
73003,40109
73008,40109
73012,40109
73013,40109
73049,40109
73066,40109
73083,40109
73084,40109
73097,40109
73101,40109
73102,40109
73103,40109
73105,40109
73106,40109
73107,40109
73108,40109
73109,40109
73112,40109
73113,40109
73114,40109
73116,40109
73117,40109
73118,40109
73119,40109
73120,40109
73121,40109
73122,40109
73123,40109
73125,40109
73130,40109
73131,40109
73132,40109
73134,40109
73136,40109
73137,40109
73140,40109
73141,40109
73143,40109
73144,40109
73145,40109
73146,40109
73147,40109
73148,40109
73151,40109
73152,40109
73154,40109
73155,40109
73156,40109
73157,40109
73162,40109
73172,40109
73184,40109
73190,40109
73194,40109
73195,40109
74431,40111
74456,40111
74460,40111
74001,40113
74002,40113
74035,40113
74054,40113
74056,40113
74060,40113
74084,40113
74633,40113
74637,40113
74335,40115
74339,40115
74358,40115
74360,40115
74363,40115
74020,40117
74034,40117
74058,40117
74062,40119
74074,40119
74076,40119
74077,40119
74078,40119
74085,40119
74425,40121
74430,40121
74442,40121
74501,40121
74522,40121
74528,40121
74529,40121
74546,40121
74554,40121
74565,40121
74821,40123
74842,40123
74843,40123
74844,40123
74801,40125
74802,40125
74826,40125
74866,40125
74873,40125
74521,40127
74523,40127
74543,40127
74557,40127
74558,40127
74567,40127
73628,40129
73638,40129
73642,40129
73660,40129
74017,40131
74018,40131
74031,40131
74830,40133
74837,40133
74867,40133
74868,40133
74936,40135
74945,40135
74946,40135
74948,40135
74954,40135
74955,40135
73425,40137
73491,40137
73529,40137
73533,40137
73901,40139
73939,40139
73942,40139
73944,40139
73945,40139
73949,40139
73951,40139
73530,40141
73542,40141
73546,40141
73551,40141
73553,40141
73555,40141
73570,40141
74011,40143
74012,40143
74013,40143
74037,40143
74043,40143
74050,40143
74101,40143
74104,40143
74105,40143
74110,40143
74112,40143
74114,40143
74115,40143
74117,40143
74119,40143
74120,40143
74128,40143
74129,40143
74130,40143
74133,40143
74134,40143
74135,40143
74136,40143
74137,40143
74141,40143
74145,40143
74146,40143
74147,40143
74148,40143
74149,40143
74150,40143
74152,40143
74153,40143
74155,40143
74156,40143
74157,40143
74158,40143
74159,40143
74169,40143
74170,40143
74171,40143
74172,40143
74182,40143
74186,40143
